

Observed catches

Species: Cod        



         3    0.4049    0.4186    0.4241    0.4672    0.6712    0.5712    0.4240    0.2663
         4    0.4192    0.4335    0.4392    0.4838    0.6950    0.5915    0.4391    0.2758
         5    0.4507    0.4660    0.4721    0.5201    0.7471    0.6359    0.4720    0.2964
         6    0.4050    0.4187    0.4242    0.4673    0.6713    0.5714    0.4241    0.2664
         7    0.3283    0.3394    0.3439    0.3789    0.5443    0.4632    0.3438    0.2159
         8    0.2262    0.2339    0.2370    0.2610    0.3750    0.3192    0.2369    0.1488
         9    0.0968    0.1001    0.1014    0.1118    0.1605    0.1366    0.1014    0.0637
        10    0.0968    0.1001    0.1014    0.1118    0.1605    0.1366    0.1014    0.0637

Avg. F 2-4     0.347     0.359     0.364     0.401     0.576     0.490     0.364     0.228
Species: Whiting    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.0368    0.0376    0.0343    0.0293    0.0217    0.0261    0.0230    0.0233
         1    0.1865    0.1907    0.1739    0.1486    0.1101    0.1322    0.1167    0.1184
         2    0.4892    0.5002    0.4562    0.3897    0.2887    0.3468    0.3062    0.3105
         3    0.8233    0.8418    0.7677    0.6559    0.4858    0.5837    0.5153    0.5226
         4    1.0384    1.0618    0.9683    0.8273    0.6128    0.7363    0.6500    0.6592
         5    1.1620    1.1882    1.0836    0.9258    0.6857    0.8239    0.7274    0.7377
         6    1.1620    1.1882    1.0836    0.9258    0.6857    0.8239    0.7274    0.7377

Avg. F 2-5     0.878     0.898     0.819     0.700     0.518     0.623     0.550     0.558


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.0193    0.0263    0.0293    0.0234    0.0328    0.0264    0.0233    0.0192
         1    0.0978    0.1336    0.1485    0.1188    0.1664    0.1337    0.1183    0.0974
         2    0.2564    0.3504    0.3894    0.3116    0.4363    0.3506    0.3104    0.2555
         3    0.4315    0.5896    0.6554    0.5244    0.7343    0.5901    0.5224    0.4300
         4    0.5443    0.7437    0.8267    0.6614    0.9262    0.7443    0.6589    0.5424
         5    0.6091    0.8323    0.9251    0.7401    1.0365    0.8330    0.7373    0.6070
         6    0.6091    0.8323    0.9251    0.7401    1.0365    0.8330    0.7373    0.6070

Avg. F 2-5     0.460     0.629     0.699     0.559     0.783     0.630     0.557     0.459


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    0.0202    0.0170    0.0206    0.0232    0.0202    0.0153    0.0138    0.0122
         1    0.1026    0.0976    0.1181    0.1328    0.1157    0.0874    0.0793    0.0697
         2    0.2692    0.2632    0.3186    0.3582    0.3123    0.2357    0.2139    0.1882
         3    0.4530    0.3886    0.4703    0.5288    0.4610    0.3479    0.3157    0.2778
         4    0.5714    0.4236    0.5127    0.5764    0.5026    0.3793    0.3442    0.3028
         5    0.6394    0.3331    0.4032    0.4533    0.3952    0.2983    0.2707    0.2381
         6    0.6394    0.3331    0.4032    0.4533    0.3952    0.2983    0.2707    0.2381

Avg. F 2-5     0.483     0.352     0.426     0.479     0.418     0.315     0.286     0.252


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    0.0106    0.0145    0.0127    0.0076    0.0067    0.0096    0.0081    0.0078
         1    0.0607    0.0829    0.0725    0.0433    0.0385    0.0550    0.0466    0.0444
         2    0.1637    0.2237    0.1956    0.1167    0.1040    0.1483    0.1257    0.1197
         3    0.2416    0.3302    0.2888    0.1723    0.1535    0.2189    0.1855    0.1768
         4    0.2634    0.3600    0.3148    0.1879    0.1673    0.2387    0.2022    0.1927
         5    0.2071    0.2831    0.2476    0.1477    0.1316    0.1877    0.1590    0.1515
         6    0.2071    0.2831    0.2476    0.1477    0.1316    0.1877    0.1590    0.1515

Avg. F 2-5     0.219     0.299     0.262     0.156     0.139     0.198     0.168     0.160


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    0.0101    0.0016    0.0015    0.0014    0.0013    0.0011    0.0012    0.0010
         1    0.0579    0.0404    0.0390    0.0358    0.0349    0.0295    0.0311    0.0271
         2    0.1561    0.1092    0.1055    0.0969    0.0943    0.0797    0.0840    0.0734
         3    0.2305    0.1901    0.1837    0.1687    0.1641    0.1388    0.1462    0.1277
         4    0.2512    0.2317    0.2238    0.2055    0.2000    0.1691    0.1781    0.1556
         5    0.1976    0.2290    0.2212    0.2032    0.1977    0.1672    0.1761    0.1538
         6    0.1976    0.2290    0.2212    0.2032    0.1977    0.1672    0.1761    0.1538

Avg. F 2-5     0.209     0.190     0.184     0.169     0.164     0.139     0.146     0.128


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0    0.0011    0.0014    0.0013    0.0010    0.0010    0.0011    0.0009    0.0007
         1    0.0294    0.0373    0.0337    0.0260    0.0250    0.0273    0.0231    0.0171
         2    0.0796    0.1009    0.0911    0.0703    0.0675    0.0738    0.0624    0.0463
         3    0.1386    0.1757    0.1587    0.1224    0.1176    0.1285    0.1086    0.0807
         4    0.1689    0.2140    0.1933    0.1491    0.1432    0.1565    0.1323    0.0983
         5    0.1670    0.2116    0.1911    0.1474    0.1416    0.1547    0.1308    0.0972
         6    0.1670    0.2116    0.1911    0.1474    0.1416    0.1547    0.1308    0.0972

Avg. F 2-5     0.139     0.176     0.159     0.122     0.117     0.128     0.109     0.081
Species: Haddock    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.0343    0.0425    0.0386    0.0372    0.0399    0.0405    0.0379    0.0276
         1    0.1584    0.1960    0.1782    0.1715    0.1839    0.1869    0.1748    0.1275
         2    0.5247    0.6494    0.5906    0.5683    0.6092    0.6193    0.5793    0.4225
         3    0.8665    1.0723    0.9752    0.9384    1.0061    1.0226    0.9567    0.6976
         4    0.8359    1.0344    0.9407    0.9052    0.9705    0.9865    0.9229    0.6730
         5    0.8344    1.0326    0.9391    0.9036    0.9688    0.9847    0.9212    0.6718
         6    0.8096    1.0019    0.9112    0.8768    0.9400    0.9555    0.8939    0.6518
         7    0.7039    0.8711    0.7922    0.7623    0.8173    0.8307    0.7772    0.5667
         8    0.7039    0.8711    0.7922    0.7623    0.8173    0.8307    0.7772    0.5667
         9    0.7039    0.8711    0.7922    0.7623    0.8173    0.8307    0.7772    0.5667
        10    0.7039    0.8711    0.7922    0.7623    0.8173    0.8307    0.7772    0.5667

Avg. F 2-4     0.742     0.919     0.835     0.804     0.862     0.876     0.820     0.598


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.0265    0.0351    0.0415    0.0183    0.0190    0.0214    0.0210    0.0207
         1    0.1225    0.1621    0.1915    0.1677    0.1739    0.1960    0.1923    0.1894
         2    0.4058    0.5372    0.6346    0.6792    0.7045    0.7938    0.7789    0.7671
         3    0.6701    0.8871    1.0479    0.9219    0.9562    1.0775    1.0573    1.0412
         4    0.6464    0.8558    1.0109    0.9686    1.0046    1.1321    1.1108    1.0940
         5    0.6453    0.8542    1.0091    0.9662    1.0021    1.1292    1.1080    1.0912
         6    0.6261    0.8288    0.9791    0.8202    0.8507    0.9587    0.9407    0.9264
         7    0.5443    0.7206    0.8513    0.7461    0.7739    0.8721    0.8557    0.8427
         8    0.5443    0.7206    0.8513    0.7461    0.7739    0.8721    0.8557    0.8427
         9    0.5443    0.7206    0.8513    0.7461    0.7739    0.8721    0.8557    0.8427
        10    0.5443    0.7206    0.8513    0.7461    0.7739    0.8721    0.8557    0.8427

Avg. F 2-4     0.574     0.760     0.898     0.857     0.888     1.001     0.982     0.967


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    0.0194    0.0200    0.0176    0.0218    0.0197    0.0175    0.0207    0.0157
         1    0.1772    0.1831    0.1608    0.2000    0.1800    0.1601    0.1899    0.1441
         2    0.7178    0.7418    0.6512    0.8102    0.7290    0.6483    0.7694    0.5836
         3    0.9743    1.0069    0.8838    1.0996    0.9894    0.8800    1.0443    0.7922
         4    1.0237    1.0579    0.9286    1.1553    1.0396    0.9246    1.0972    0.8323
         5    1.0211    1.0553    0.9263    1.1525    1.0370    0.9223    1.0945    0.8302
         6    0.8669    0.8959    0.7864    0.9784    0.8803    0.7830    0.9291    0.7048
         7    0.7886    0.8149    0.7153    0.8900    0.8008    0.7122    0.8452    0.6411
         8    0.7886    0.8149    0.7153    0.8900    0.8008    0.7122    0.8452    0.6411
         9    0.7886    0.8149    0.7153    0.8900    0.8008    0.7122    0.8452    0.6411
        10    0.7886    0.8149    0.7153    0.8900    0.8008    0.7122    0.8452    0.6411

Avg. F 2-4     0.905     0.936     0.821     1.022     0.919     0.818     0.970     0.736


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    0.0170    0.0213    0.0074    0.0060    0.0055    0.0030    0.0032    0.0034
         1    0.1558    0.1948    0.1192    0.0967    0.0877    0.0475    0.0516    0.0550
         2    0.6309    0.7890    0.5045    0.4093    0.3713    0.2012    0.2186    0.2330
         3    0.8564    1.0710    0.9435    0.7655    0.6944    0.3762    0.4088    0.4358
         4    0.8998    1.1252    1.1591    0.9405    0.8531    0.4622    0.5022    0.5354
         5    0.8975    1.1224    1.1568    0.9386    0.8514    0.4613    0.5012    0.5343
         6    0.7619    0.9529    1.0273    0.8335    0.7561    0.4096    0.4451    0.4745
         7    0.6931    0.8668    1.1643    0.9447    0.8569    0.4643    0.5044    0.5377
         8    0.6931    0.8668    1.1643    0.9447    0.8569    0.4643    0.5044    0.5377
         9    0.6931    0.8668    1.1643    0.9447    0.8569    0.4643    0.5044    0.5377
        10    0.6931    0.8668    1.1643    0.9447    0.8569    0.4643    0.5044    0.5377

Avg. F 2-4     0.796     0.995     0.869     0.705     0.640     0.347     0.377     0.401


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    0.0054    0.0049    0.0033    0.0030    0.0032    0.0030    0.0026    0.0023
         1    0.0868    0.0786    0.0522    0.0475    0.0514    0.0481    0.0416    0.0367
         2    0.3675    0.3327    0.2208    0.2009    0.2174    0.2035    0.1760    0.1552
         3    0.6873    0.6223    0.4130    0.3758    0.4065    0.3806    0.3292    0.2904
         4    0.8444    0.7646    0.5073    0.4617    0.4994    0.4676    0.4045    0.3567
         5    0.8427    0.7630    0.5063    0.4608    0.4984    0.4667    0.4037    0.3560
         6    0.7483    0.6776    0.4496    0.4092    0.4426    0.4144    0.3585    0.3161
         7    0.8481    0.7680    0.5096    0.4637    0.5016    0.4697    0.4063    0.3583
         8    0.8481    0.7680    0.5096    0.4637    0.5016    0.4697    0.4063    0.3583
         9    0.8481    0.7680    0.5096    0.4637    0.5016    0.4697    0.4063    0.3583
        10    0.8481    0.7680    0.5096    0.4637    0.5016    0.4697    0.4063    0.3583

Avg. F 2-4     0.633     0.573     0.380     0.346     0.374     0.351     0.303     0.267


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0    0.0036    0.0055    0.0044    0.0040    0.0038    0.0038    0.0030    0.0019
         1    0.0577    0.0876    0.0713    0.0639    0.0608    0.0604    0.0479    0.0308
         2    0.2444    0.3710    0.3017    0.2703    0.2574    0.2558    0.2029    0.1306
         3    0.4570    0.6938    0.5643    0.5056    0.4814    0.4784    0.3796    0.2442
         4    0.5615    0.8524    0.6933    0.6211    0.5914    0.5877    0.4663    0.3000
         5    0.5604    0.8507    0.6919    0.6199    0.5903    0.5866    0.4654    0.2994
         6    0.4976    0.7555    0.6144    0.5505    0.5242    0.5209    0.4133    0.2659
         7    0.5640    0.8562    0.6963    0.6239    0.5941    0.5903    0.4684    0.3013
         8    0.5640    0.8562    0.6963    0.6239    0.5941    0.5903    0.4684    0.3013
         9    0.5640    0.8562    0.6963    0.6239    0.5941    0.5903    0.4684    0.3013
        10    0.5640    0.8562    0.6963    0.6239    0.5941    0.5903    0.4684    0.3013

Avg. F 2-4     0.421     0.639     0.520     0.466     0.443     0.441     0.350     0.225
Species: Saithe     



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.3861    0.4551    0.4921    0.6291    0.3733    0.3977    0.4640    0.4267
         4    0.5158    0.6080    0.6574    0.8405    0.4987    0.5313    0.6200    0.5701
         5    0.4861    0.5729    0.6195    0.7920    0.4699    0.5007    0.5842    0.5372
         6    0.4166    0.4911    0.5310    0.6788    0.4028    0.4291    0.5007    0.4604
         7    0.3848    0.4536    0.4904    0.6270    0.3720    0.3964    0.4625    0.4253
         8    0.3471    0.4091    0.4423    0.5655    0.3355    0.3575    0.4171    0.3836
         9    0.3471    0.4091    0.4423    0.5655    0.3355    0.3575    0.4171    0.3836
        10    0.3471    0.4091    0.4423    0.5655    0.3355    0.3575    0.4171    0.3836

Avg. F 4-7     0.451     0.531     0.575     0.735     0.436     0.464     0.542     0.498


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.4189    0.6123    0.5046    0.5117    0.6283    0.5358    0.6184    0.5711
         4    0.5596    0.8180    0.6741    0.6836    0.8395    0.7158    0.8261    0.7630
         5    0.5273    0.7708    0.6352    0.6442    0.7910    0.6745    0.7785    0.7190
         6    0.4519    0.6607    0.5445    0.5521    0.6780    0.5781    0.6672    0.6162
         7    0.4174    0.6102    0.5029    0.5100    0.6262    0.5340    0.6163    0.5692
         8    0.3765    0.5504    0.4536    0.4599    0.5648    0.4816    0.5558    0.5133
         9    0.3765    0.5504    0.4536    0.4599    0.5648    0.4816    0.5558    0.5133
        10    0.3765    0.5504    0.4536    0.4599    0.5648    0.4816    0.5558    0.5133

Avg. F 4-7     0.489     0.715     0.589     0.597     0.734     0.626     0.722     0.667


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.4935    0.4567    0.1669    0.2406    0.1693    0.2161    0.1864    0.1335
         4    0.6593    0.6102    0.4359    0.6283    0.4422    0.5645    0.4869    0.3488
         5    0.6213    0.5750    0.5479    0.7898    0.5559    0.7096    0.6120    0.4384
         6    0.5325    0.4928    0.5509    0.7941    0.5589    0.7135    0.6154    0.4408
         7    0.4918    0.4552    0.5075    0.7317    0.5149    0.6573    0.5670    0.4061
         8    0.4436    0.4106    0.4497    0.6483    0.4563    0.5825    0.5024    0.3598
         9    0.4436    0.4106    0.4497    0.6483    0.4563    0.5825    0.5024    0.3598
        10    0.4436    0.4106    0.4497    0.6483    0.4563    0.5825    0.5024    0.3598

Avg. F 4-7     0.576     0.533     0.511     0.736     0.518     0.661     0.570     0.409


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.1373    0.1882    0.1336    0.1023    0.1407    0.1514    0.1094    0.1246
         4    0.3586    0.4917    0.3490    0.2672    0.3675    0.3954    0.2857    0.3256
         5    0.4507    0.6180    0.4387    0.3359    0.4620    0.4971    0.3591    0.4092
         6    0.4532    0.6214    0.4411    0.3377    0.4645    0.4998    0.3611    0.4115
         7    0.4175    0.5725    0.4064    0.3111    0.4280    0.4605    0.3327    0.3791
         8    0.3700    0.5073    0.3601    0.2757    0.3792    0.4080    0.2948    0.3359
         9    0.3700    0.5073    0.3601    0.2757    0.3792    0.4080    0.2948    0.3359
        10    0.3700    0.5073    0.3601    0.2757    0.3792    0.4080    0.2948    0.3359

Avg. F 4-7     0.420     0.576     0.409     0.313     0.431     0.463     0.335     0.381


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.1195    0.0992    0.1475    0.1524    0.1574    0.1484    0.1368    0.1247
         4    0.3121    0.2591    0.3853    0.3980    0.4111    0.3876    0.3573    0.3257
         5    0.3923    0.3257    0.4843    0.5002    0.5167    0.4873    0.4492    0.4094
         6    0.3944    0.3275    0.4869    0.5030    0.5196    0.4899    0.4516    0.4117
         7    0.3634    0.3017    0.4487    0.4634    0.4787    0.4514    0.4161    0.3793
         8    0.3220    0.2673    0.3975    0.4106    0.4242    0.4000    0.3687    0.3361
         9    0.3220    0.2673    0.3975    0.4106    0.4242    0.4000    0.3687    0.3361
        10    0.3220    0.2673    0.3975    0.4106    0.4242    0.4000    0.3687    0.3361

Avg. F 4-7     0.366     0.303     0.451     0.466     0.482     0.454     0.419     0.382


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.1260    0.1322    0.1313    0.1557    0.1541    0.1580    0.1182    0.0837
         4    0.3291    0.3452    0.3431    0.4067    0.4026    0.4128    0.3088    0.2185
         5    0.4137    0.4339    0.4312    0.5112    0.5060    0.5189    0.3881    0.2747
         6    0.4160    0.4363    0.4336    0.5140    0.5088    0.5217    0.3902    0.2762
         7    0.3833    0.4020    0.3995    0.4736    0.4688    0.4807    0.3596    0.2545
         8    0.3396    0.3562    0.3540    0.4196    0.4154    0.4259    0.3186    0.2255
         9    0.3396    0.3562    0.3540    0.4196    0.4154    0.4259    0.3186    0.2255
        10    0.3396    0.3562    0.3540    0.4196    0.4154    0.4259    0.3186    0.2255

Avg. F 4-7     0.386     0.404     0.402     0.476     0.472     0.484     0.362     0.256
Species: Mackerel   



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0241    0.0319    0.0361    0.0283    0.0357    0.0440    0.0332    0.0345
         2    0.0414    0.0549    0.0621    0.0486    0.0613    0.0757    0.0776    0.0807
         3    0.0680    0.0902    0.1020    0.0798    0.1007    0.1243    0.1293    0.1343
         4    0.1166    0.1547    0.1751    0.1369    0.1729    0.2133    0.1857    0.1930
         5    0.1170    0.1552    0.1757    0.1374    0.1734    0.2140    0.2160    0.2244
         6    0.1238    0.1643    0.1859    0.1453    0.1835    0.2265    0.2320    0.2411
         7    0.1288    0.1709    0.1933    0.1512    0.1909    0.2356    0.2779    0.2888
         8    0.1288    0.1709    0.1933    0.1512    0.1909    0.2356    0.2779    0.2888
         9    0.1288    0.1709    0.1933    0.1512    0.1909    0.2356    0.2779    0.2888
        10    0.1288    0.1709    0.1933    0.1512    0.1909    0.2356    0.2779    0.2888

Avg. F 4-8     0.123     0.163     0.185     0.144     0.182     0.225     0.238     0.247


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0345    0.0295    0.0305    0.0271    0.0254    0.0278    0.0303    0.0258
         2    0.0807    0.0691    0.0714    0.0635    0.0595    0.0650    0.0709    0.0605
         3    0.1343    0.1151    0.1188    0.1057    0.0991    0.1082    0.1181    0.1007
         4    0.1930    0.1653    0.1707    0.1518    0.1423    0.1554    0.1697    0.1446
         5    0.2244    0.1923    0.1986    0.1765    0.1655    0.1808    0.1973    0.1682
         6    0.2411    0.2066    0.2133    0.1897    0.1778    0.1942    0.2120    0.1807
         7    0.2888    0.2474    0.2555    0.2272    0.2130    0.2326    0.2539    0.2165
         8    0.2888    0.2474    0.2555    0.2272    0.2130    0.2326    0.2539    0.2165
         9    0.2888    0.2474    0.2555    0.2272    0.2130    0.2326    0.2539    0.2165
        10    0.2888    0.2474    0.2555    0.2272    0.2130    0.2326    0.2539    0.2165

Avg. F 4-8     0.247     0.212     0.219     0.194     0.182     0.199     0.217     0.185


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0279    0.0333    0.0388    0.0440    0.0477    0.0453    0.0336    0.0327
         2    0.0652    0.0779    0.0908    0.1030    0.1115    0.1060    0.0786    0.0766
         3    0.1086    0.1298    0.1512    0.1716    0.1857    0.1764    0.1308    0.1275
         4    0.1560    0.1864    0.2173    0.2465    0.2668    0.2535    0.1879    0.1831
         5    0.1815    0.2168    0.2527    0.2866    0.3102    0.2948    0.2186    0.2130
         6    0.1949    0.2329    0.2714    0.3079    0.3333    0.3167    0.2348    0.2288
         7    0.2335    0.2790    0.3251    0.3688    0.3992    0.3793    0.2813    0.2741
         8    0.2335    0.2790    0.3251    0.3688    0.3992    0.3793    0.2813    0.2741
         9    0.2335    0.2790    0.3251    0.3688    0.3992    0.3793    0.2813    0.2741
        10    0.2335    0.2790    0.3251    0.3688    0.3992    0.3793    0.2813    0.2741

Avg. F 4-8     0.200     0.239     0.278     0.316     0.342     0.325     0.241     0.235


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0372    0.0381    0.0455    0.0513    0.0616    0.0592    0.0188    0.0134
         2    0.0870    0.0892    0.1064    0.1200    0.1441    0.1385    0.0733    0.0523
         3    0.1448    0.1485    0.1772    0.1998    0.2399    0.2306    0.1709    0.1220
         4    0.2080    0.2134    0.2545    0.2870    0.3447    0.3312    0.2606    0.1861
         5    0.2419    0.2481    0.2960    0.3337    0.4008    0.3852    0.3651    0.2607
         6    0.2599    0.2666    0.3180    0.3585    0.4306    0.4138    0.4493    0.3208
         7    0.3113    0.3193    0.3809    0.4295    0.5158    0.4957    0.5844    0.4173
         8    0.3113    0.3193    0.3809    0.4295    0.5158    0.4957    0.5844    0.4173
         9    0.3113    0.3193    0.3809    0.4295    0.5158    0.4957    0.5844    0.4173
        10    0.3113    0.3193    0.3809    0.4295    0.5158    0.4957    0.5844    0.4173

Avg. F 4-8     0.266     0.273     0.326     0.368     0.442     0.424     0.449     0.320


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0109    0.0123    0.0109    0.0100    0.0092    0.0086    0.0075    0.0075
         2    0.0425    0.0479    0.0427    0.0389    0.0359    0.0335    0.0294    0.0292
         3    0.0992    0.1117    0.0996    0.0907    0.0838    0.0781    0.0685    0.0682
         4    0.1512    0.1703    0.1519    0.1383    0.1277    0.1190    0.1044    0.1039
         5    0.2119    0.2386    0.2129    0.1938    0.1790    0.1668    0.1464    0.1456
         6    0.2607    0.2936    0.2619    0.2385    0.2202    0.2052    0.1801    0.1792
         7    0.3391    0.3819    0.3407    0.3102    0.2865    0.2670    0.2343    0.2331
         8    0.3391    0.3819    0.3407    0.3102    0.2865    0.2670    0.2343    0.2331
         9    0.3391    0.3819    0.3407    0.3102    0.2865    0.2670    0.2343    0.2331
        10    0.3391    0.3819    0.3407    0.3102    0.2865    0.2670    0.2343    0.2331

Avg. F 4-8     0.260     0.293     0.262     0.238     0.220     0.205     0.180     0.179


Age             2014      2015      2016      2017      2018      2019      2020      2021
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0095    0.0088    0.0082    0.0091    0.0084    0.0075    0.0095    0.0116
         2    0.0370    0.0342    0.0322    0.0354    0.0329    0.0293    0.0373    0.0453
         3    0.0861    0.0798    0.0750    0.0825    0.0767    0.0683    0.0869    0.1056
         4    0.1314    0.1216    0.1143    0.1258    0.1170    0.1041    0.1325    0.1610
         5    0.1841    0.1704    0.1602    0.1764    0.1640    0.1459    0.1857    0.2257
         6    0.2265    0.2097    0.1971    0.2170    0.2018    0.1795    0.2285    0.2777
         7    0.2946    0.2728    0.2564    0.2823    0.2624    0.2335    0.2972    0.3612
         8    0.2946    0.2728    0.2564    0.2823    0.2624    0.2335    0.2972    0.3612
         9    0.2946    0.2728    0.2564    0.2823    0.2624    0.2335    0.2972    0.3612
        10    0.2946    0.2728    0.2564    0.2823    0.2624    0.2335    0.2972    0.3612

Avg. F 4-8     0.226     0.209     0.197     0.217     0.202     0.179     0.228     0.277
Species: Herring    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.4938    0.8167    0.4812    0.1143    0.0000    0.0000    0.0717    0.1099
         1    0.6032    0.9977    0.5878    0.1396    0.0000    0.0000    0.0876    0.1343
         2    0.8313    1.3748    0.8100    0.1924    0.0000    0.0000    0.1207    0.1851
         3    0.8263    1.3666    0.8052    0.1912    0.0000    0.0000    0.1200    0.1840
         4    0.6857    1.1341    0.6682    0.1587    0.0000    0.0000    0.0996    0.1527
         5    0.7019    1.1609    0.6840    0.1624    0.0000    0.0000    0.1020    0.1563
         6    0.7019    1.1609    0.6840    0.1624    0.0000    0.0000    0.1020    0.1563
         7    0.7019    1.1609    0.6840    0.1624    0.0000    0.0000    0.1020    0.1563
         8    0.7019    1.1609    0.6840    0.1624    0.0000    0.0000    0.1020    0.1563

Avg. F 2-6     0.749     1.239     0.730     0.173     0.000     0.000     0.109     0.167


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.0945    0.1409    0.2186    0.2498    0.2115    0.1892    0.1811    0.1551
         1    0.1154    0.1914    0.2969    0.3393    0.2874    0.2571    0.2460    0.2107
         2    0.1591    0.2717    0.4215    0.4816    0.4079    0.3648    0.3492    0.2991
         3    0.1581    0.3115    0.4831    0.5521    0.4675    0.4182    0.4003    0.3428
         4    0.1312    0.3598    0.5581    0.6378    0.5401    0.4831    0.4624    0.3960
         5    0.1343    0.3359    0.5210    0.5954    0.5042    0.4510    0.4316    0.3697
         6    0.1343    0.3359    0.5210    0.5954    0.5042    0.4510    0.4316    0.3697
         7    0.1343    0.3359    0.5210    0.5954    0.5042    0.4510    0.4316    0.3697
         8    0.1343    0.3359    0.5210    0.5954    0.5042    0.4510    0.4316    0.3697

Avg. F 2-6     0.143     0.323     0.501     0.572     0.485     0.434     0.415     0.355


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    0.1483    0.1678    0.2299    0.3000    0.2713    0.2824    0.1150    0.1076
         1    0.2014    0.2280    0.3124    0.4076    0.3685    0.3836    0.1563    0.1462
         2    0.2859    0.3236    0.4433    0.5785    0.5230    0.5445    0.2218    0.2075
         3    0.3277    0.3710    0.5082    0.6631    0.5996    0.6242    0.2543    0.2378
         4    0.3786    0.4285    0.5871    0.7660    0.6926    0.7210    0.2937    0.2747
         5    0.3534    0.4000    0.5480    0.7151    0.6465    0.6730    0.2742    0.2564
         6    0.3534    0.4000    0.5480    0.7151    0.6465    0.6730    0.2742    0.2564
         7    0.3534    0.4000    0.5480    0.7151    0.6465    0.6730    0.2742    0.2564
         8    0.3534    0.4000    0.5480    0.7151    0.6465    0.6730    0.2742    0.2564

Avg. F 2-6     0.340     0.385     0.527     0.688     0.622     0.647     0.264     0.247


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    0.0945    0.0704    0.0732    0.0566    0.0527    0.0580    0.0619    0.0791
         1    0.0753    0.0561    0.0583    0.0451    0.0420    0.0462    0.0494    0.0631
